Order_ID,Date,Region,Country,Product_Category,Product_Name,Units_Sold,Unit_Price,Total_Revenue,Sales_Rep,Currency,Year
ORD-000204,2022-07-30,Middle East,Saudi Arabia,Food & Beverage,Protein Supplement 2kg,382,18.04,6891.28,Fatima Dubois,SAR,2022
ORD-000205,2024-06-28,Latin America,Peru,Automotive Parts,LED Headlight Kit,6,204.98,1229.88,Nadia Petrov,PEN,2024
ORD-000206,2022-06-03,Middle East,Turkey,Food & Beverage,Premium Olive Oil 5L,227,66.87,15179.49,Elena Taylor,TRY,2022
ORD-000207,2024-06-16,Europe,Germany,Industrial Equipment,Welding Station Pro,2,872.11,1744.22,Priya Anderson,EUR,2024
ORD-000208,2022-03-08,Asia-Pacific,Australia,Automotive Parts,Timing Belt Kit,52,282.95,14713.4,Elena Petrov,AUD,2022
ORD-000210,2024-11-26,North America,Mexico,Industrial Equipment,Industrial Air Compressor,10,5011.64,50116.4,Ahmed Williams,MXN,2024
ORD-000211,2023-08-08,Asia-Pacific,Singapore,Raw Materials,Aluminum Sheet 2mm,552,616.11,340092.72,Yuki Al-Rashid,SGD,2023
ORD-005395,2023-01-30,Latin America,Colombia,Electronics,Industrial Sensor X2,27,272.33,7352.91,Valentina Williams,COP,2023
ORD-000212,2024-06-30,Europe,Germany,Raw Materials,Aluminum Sheet 2mm,880,837.83,737290.4,Valentina Brown,EUR,2024
ORD-000213,2023-08-18,Asia-Pacific,Singapore,Apparel & Footwear,Compression Leggings,48,185.82,8919.36,Omar Anderson,SGD,2023
ORD-000214,2023-02-16,Europe,United Kingdom,Consumer Goods,Stainless Steel Cookware Set,24,225.1,5402.4,Amara Smith,GBP,2023
ORD-000215,2022-09-23,Asia-Pacific,India,Pharmaceuticals,Zinc Immune Support,49,55.07,2698.43,Wei Dubois,INR,2022
ORD-000216,2022-06-01,Latin America,Chile,Automotive Parts,Synthetic Motor Oil 5L,43,93.34,4013.62,Robert Chen,CLP,2022
ORD-000217,2023-01-08,Latin America,Chile,Pharmaceuticals,Omega-3 Fish Oil,60,54.77,3286.2,Sophie Taylor,CLP,2023
ORD-000218,2022-12-04,North America,United States,Industrial Equipment,Conveyor Belt System,5,2752.21,13761.05,Elena Taylor,USD,2022
ORD-000219,2023-07-17,Asia-Pacific,Japan,Food & Beverage,Organic Coffee Blend 1kg,181,22.0,3982.0,Mei Lindqvist,JPY,2023
ORD-000220,2022-11-12,North America,Mexico,Industrial Equipment,Welding Station Pro,12,2551.68,30620.16,Nadia Zhang,MXN,2022
ORD-000221,2022-06-16,Asia-Pacific,India,Electronics,4K Monitor Pro,44,133.15,5858.6,Hassan Williams,INR,2022
ORD-000223,2023-09-02,Asia-Pacific,South Korea,Consumer Goods,Ergonomic Office Chair,90,173.05,15574.5,Maria Garcia,KRW,2023
ORD-000224,2023-02-22,Latin America,Chile,Raw Materials,Industrial Grade Resin,125,244.11,30513.75,John Brown,CLP,2023
ORD-000225,2024-11-20,Asia-Pacific,South Korea,Industrial Equipment,Conveyor Belt System,7,7002.81,49019.67,Priya Patel,KRW,2024
ORD-000226,2022-10-16,North America,Canada,Raw Materials,Aluminum Sheet 2mm,322,128.73,41451.06,Kwame Zhang,CAD,2022
ORD-000227,2023-10-03,Latin America,Argentina,Industrial Equipment,Conveyor Belt System,3,2418.58,7255.74,Amara Taylor,ARS,2023
ORD-004180,2022-05-16,Asia-Pacific,Singapore,Electronics,Smart Router Z5,41,704.37,28879.17,Kwame Anderson,SGD,2022
ORD-000228,2022-02-17,Latin America,Chile,Food & Beverage,Energy Drink Case 24x,168,13.76,2311.68,Michael Patel,CLP,2022
ORD-000229,2022-04-14,Europe,France,Pharmaceuticals,Vitamin D3 Supplement,232,30.25,7018.0,Fatima Lindqvist,EUR,2022
ORD-000230,2023-06-26,North America,United States,Automotive Parts,LED Headlight Kit,54,390.51,21087.54,Elena Johnson,USD,2023
ORD-000231,2023-08-15,Latin America,Brazil,Consumer Goods,Robot Vacuum V2,70,47.8,3346.0,Ravi Lindqvist,BRL,2023
ORD-000232,2022-07-18,Asia-Pacific,India,Apparel & Footwear,Waterproof Jacket,100,98.98,9898.0,Ingrid Petrov,INR,2022
ORD-000233,2022-03-24,Europe,France,Automotive Parts,Timing Belt Kit,16,46.15,738.4,Omar Brown,EUR,2022
ORD-000234,2024-11-21,Latin America,Peru,Raw Materials,Aluminum Sheet 2mm,1155,185.79,214587.45,Mei Brown,PEN,2024
ORD-000235,2023-11-20,Europe,Italy,Food & Beverage,Freeze Dried Meal Pack,324,60.69,19663.56,Ingrid Diallo,EUR,2023
ORD-000236,2024-01-25,Middle East,Israel,Raw Materials,Copper Wire Spool 500m,103,253.66,26126.98,Sophie Abbas,ILS,2024
ORD-002423,2022-03-11,Europe,Italy,Pharmaceuticals,Zinc Immune Support,156,27.18,4240.08,Maria Smith,EUR,2022
ORD-000237,2024-08-29,Asia-Pacific,Singapore,Electronics,Portable SSD 2TB,45,329.48,14826.6,Hassan Abbas,SGD,2024
ORD-000238,2024-09-10,Europe,Netherlands,Electronics,Portable SSD 2TB,41,232.67,9539.47,Nadia Zhang,EUR,2024
ORD-000239,2022-08-14,Latin America,Argentina,Consumer Goods,Stainless Steel Cookware Set,61,89.58,5464.38,John Mueller,ARS,2022
ORD-000240,2024-10-24,Europe,Italy,Consumer Goods,Ergonomic Office Chair,64,289.52,18529.28,Nadia Johnson,EUR,2024
ORD-000241,2023-10-28,Europe,Spain,Consumer Goods,Portable Blender,65,366.84,23844.6,Michael Mensah,EUR,2023
ORD-002096,2022-06-02,Asia-Pacific,Singapore,Apparel & Footwear,Compression Leggings,34,186.72,6348.48,Amara Zhang,SGD,2022
ORD-000242,2023-12-03,Asia-Pacific,China,Raw Materials,Stainless Steel Rod,947,620.59,587698.73,Nadia Rossi,CNY,2023
ORD-000243,2023-05-20,Asia-Pacific,India,Raw Materials,Aluminum Sheet 2mm,315,259.24,81660.6,Priya Dubois,INR,2023
ORD-000244,2023-10-12,Asia-Pacific,Singapore,Consumer Goods,Ergonomic Office Chair,75,187.24,14043.0,Nadia Williams,SGD,2023
ORD-000245,2023-12-08,Asia-Pacific,Japan,Automotive Parts,Synthetic Motor Oil 5L,25,646.19,16154.75,Fatima Johnson,JPY,2023
ORD-000246,2024-06-24,Asia-Pacific,Singapore,Apparel & Footwear,Merino Wool Sweater,205,139.89,28677.45,Amara Tanaka,SGD,2024
ORD-000247,2023-07-11,Europe,Spain,Food & Beverage,Freeze Dried Meal Pack,357,23.07,8235.99,Nadia Abbas,EUR,2023
ORD-000248,2023-04-08,Europe,France,Electronics,Portable SSD 2TB,3,576.39,1729.17,Ahmed Mueller,EUR,2023
ORD-000249,2022-10-09,Asia-Pacific,Singapore,Raw Materials,Copper Wire Spool 500m,601,56.57,33998.57,Carlos Mueller,SGD,2022
ORD-000250,2023-10-20,Latin America,Chile,Consumer Goods,Robot Vacuum V2,8,119.89,959.12,Wei Anderson,CLP,2023
ORD-000251,2024-05-05,Middle East,Saudi Arabia,Electronics,Wireless Headset X1,12,804.61,9655.32,Maria Mensah,SAR,2024
ORD-000252,2022-01-19,Latin America,Argentina,Food & Beverage,Premium Olive Oil 5L,270,28.78,7770.6,Ahmed Brown,ARS,2022
ORD-000253,2024-10-29,Asia-Pacific,South Korea,Raw Materials,Aluminum Sheet 2mm,217,421.06,91370.02,Ahmed Brown,KRW,2024
ORD-000254,2023-01-17,Europe,Netherlands,Raw Materials,Carbon Fiber Roll,301,51.47,15492.47,Fatima Abbas,EUR,2023
ORD-000255,2024-11-21,Europe,France,Automotive Parts,Synthetic Motor Oil 5L,62,220.94,13698.28,Valentina Al-Rashid,EUR,2024
ORD-000256,2023-05-24,Europe,France,Raw Materials,Carbon Fiber Roll,402,55.11,22154.22,Priya Patel,EUR,2023
ORD-000257,2022-01-24,Asia-Pacific,Australia,Food & Beverage,Freeze Dried Meal Pack,164,26.28,4309.92,Omar Sharma,AUD,2022
ORD-000258,2023-09-21,North America,Mexico,Apparel & Footwear,Tactical Boot,183,52.37,9583.71,Michael Dubois,MXN,2023
ORD-000259,2023-03-29,North America,Mexico,Food & Beverage,Protein Supplement 2kg,70,24.77,1733.9,Amara Okonkwo,MXN,2023
ORD-000260,2024-08-22,Latin America,Peru,Pharmaceuticals,Zinc Immune Support,125,68.83,8603.75,Priya Rossi,PEN,2024
ORD-000261,2024-01-11,Middle East,United Arab Emirates,Raw Materials,Stainless Steel Rod,498,92.28,45955.44,Ahmed Johnson,AED,2024
ORD-000262,2022-11-03,Middle East,Egypt,Consumer Goods,Portable Blender,80,89.14,7131.2,Ravi Al-Rashid,EGP,2022
ORD-000263,2024-11-11,Europe,Netherlands,Raw Materials,Copper Wire Spool 500m,79,460.92,36412.68,Ravi Okonkwo,EUR,2024
ORD-000265,2022-05-30,Latin America,Colombia,Electronics,Wireless Headset X1,23,126.67,2913.41,Omar Chen,COP,2022
ORD-000266,2022-03-06,Middle East,United Arab Emirates,Apparel & Footwear,Tactical Boot,45,65.12,2930.4,Sarah Anderson,AED,2022
ORD-000267,2024-02-13,Latin America,Colombia,Automotive Parts,Synthetic Motor Oil 5L,56,165.23,9252.88,Sarah Anderson,COP,2024
ORD-000268,2024-03-15,Asia-Pacific,Japan,Industrial Equipment,Welding Station Pro,3,4971.59,14914.77,James Smith,JPY,2024
ORD-000269,2024-02-16,Asia-Pacific,South Korea,Automotive Parts,Timing Belt Kit,25,333.58,8339.5,Ravi Petrov,KRW,2024
ORD-000270,2022-03-07,Europe,United Kingdom,Consumer Goods,Stainless Steel Cookware Set,48,258.41,12403.68,Mei Smith,GBP,2022
ORD-000271,2022-03-10,Europe,France,Apparel & Footwear,Performance Running Shoe,159,88.79,14117.61,Omar Johnson,EUR,2022
ORD-003058,2023-09-07,Middle East,United Arab Emirates,Automotive Parts,Synthetic Motor Oil 5L,62,81.04,5024.48,Elena Sharma,AED,2023
ORD-000272,2024-06-17,Europe,Netherlands,Electronics,Smart Router Z5,14,293.8,4113.2,Maria Okonkwo,EUR,2024
ORD-000273,2023-10-16,Middle East,Israel,Consumer Goods,Portable Blender,103,221.08,22771.24,Valentina Brown,ILS,2023
ORD-000274,2023-03-29,Europe,United Kingdom,Industrial Equipment,Welding Station Pro,4,3985.93,15943.72,Maria Lindqvist,GBP,2023
ORD-000276,2024-04-16,Latin America,Peru,Pharmaceuticals,Zinc Immune Support,187,21.84,4084.08,Carlos Lindqvist,PEN,2024
ORD-000277,2022-10-23,Latin America,Argentina,Consumer Goods,Robot Vacuum V2,8,300.19,2401.52,Ingrid Mueller,ARS,2022
ORD-000278,2023-05-13,Latin America,Peru,Industrial Equipment,Industrial Air Compressor,6,2922.45,17534.7,Robert Chen,PEN,2023
ORD-000280,2023-03-21,Middle East,United Arab Emirates,Apparel & Footwear,Waterproof Jacket,81,93.68,7588.08,Fatima Smith,AED,2023
ORD-000281,2023-05-12,Europe,France,Apparel & Footwear,Tactical Boot,185,139.77,25857.45,Yuki Mensah,EUR,2023
ORD-000282,2024-02-19,Europe,Spain,Pharmaceuticals,Probiotic Complex,150,35.38,5307.0,Fatima Williams,EUR,2024
ORD-000283,2022-07-21,Asia-Pacific,India,Raw Materials,Industrial Grade Resin,823,717.31,590346.13,Amara Brown,INR,2022
ORD-000284,2022-04-04,Europe,United Kingdom,Pharmaceuticals,Zinc Immune Support,112,48.15,5392.8,Nadia Okonkwo,GBP,2022
ORD-000285,2022-11-09,North America,Canada,Automotive Parts,High-Flow Air Filter,36,146.64,5279.04,Kwame Abbas,CAD,2022
ORD-000286,2024-09-27,Europe,Italy,Pharmaceuticals,Probiotic Complex,261,79.3,20697.3,Ravi Garcia,EUR,2024
ORD-000287,2024-09-27,Asia-Pacific,China,Industrial Equipment,Welding Station Pro,9,2293.41,20640.69,Robert Johnson,CNY,2024
ORD-000288,2022-01-14,Middle East,United Arab Emirates,Apparel & Footwear,Performance Running Shoe,141,79.08,11150.28,Priya Chen,AED,2022
ORD-000289,2024-07-22,Europe,Germany,Consumer Goods,Portable Blender,88,157.46,13856.48,Robert Rossi,EUR,2024
ORD-000290,2022-01-14,Middle East,Turkey,Raw Materials,Copper Wire Spool 500m,366,381.78,139731.48,James Smith,TRY,2022
ORD-000291,2024-10-25,Middle East,Israel,Food & Beverage,Premium Olive Oil 5L,372,78.79,29309.88,Sophie Garcia,ILS,2024
ORD-000292,2023-01-29,North America,United States,Industrial Equipment,CNC Milling Unit,4,5429.72,21718.88,Elena Williams,USD,2023
ORD-000293,2024-07-29,Latin America,Brazil,Pharmaceuticals,Zinc Immune Support,132,55.93,7382.76,Fatima Rossi,BRL,2024
ORD-000294,2024-04-10,North America,Mexico,Electronics,4K Monitor Pro,34,377.33,12829.22,Amara Johnson,MXN,2024
ORD-000295,2024-10-20,North America,Mexico,Industrial Equipment,Hydraulic Press M3,6,8957.15,53742.9,Hassan Al-Rashid,MXN,2024
ORD-000296,2024-08-31,Middle East,United Arab Emirates,Consumer Goods,Air Purifier Home,10,118.21,1182.1,Valentina Williams,AED,2024
ORD-000297,2023-10-07,Middle East,Egypt,Electronics,Wireless Headset X1,14,107.81,1509.34,Hassan Okonkwo,EGP,2023
ORD-000298,2023-05-08,Latin America,Brazil,Food & Beverage,Organic Coffee Blend 1kg,444,55.33,24566.52,Kwame Rossi,BRL,2023
ORD-000299,2022-06-10,Middle East,Israel,Automotive Parts,LED Headlight Kit,47,278.63,13095.61,Maria Al-Rashid,ILS,2022
ORD-000300,2024-03-23,Latin America,Argentina,Apparel & Footwear,Merino Wool Sweater,79,166.38,13144.02,James Anderson,ARS,2024
ORD-000301,2023-12-30,Asia-Pacific,South Korea,Raw Materials,Aluminum Sheet 2mm,531,627.44,333170.64,Sophie Garcia,KRW,2023
ORD-000302,2023-08-28,Middle East,Turkey,Apparel & Footwear,Compression Leggings,201,169.2,34009.2,Wei Chen,TRY,2023
ORD-000303,2024-03-08,Asia-Pacific,China,Automotive Parts,LED Headlight Kit,12,160.95,1931.4,Wei Smith,CNY,2024
ORD-000304,2022-07-29,Asia-Pacific,South Korea,Pharmaceuticals,Probiotic Complex,110,24.05,2645.5,Sophie Patel,KRW,2022
ORD-000305,2022-02-23,Middle East,Egypt,Automotive Parts,Ceramic Brake Pad Set,56,57.69,3230.64,Wei Zhang,EGP,2022
ORD-000306,2023-08-21,Middle East,Israel,Automotive Parts,Ceramic Brake Pad Set,11,242.44,2666.84,Nadia Lindqvist,ILS,2023
ORD-000307,2022-12-14,Europe,Spain,Industrial Equipment,Industrial Air Compressor,6,2455.61,14733.66,David Diallo,EUR,2022
ORD-000308,2023-07-20,Europe,Germany,Industrial Equipment,Industrial Air Compressor,8,4950.51,39604.08,Wei Petrov,EUR,2023
ORD-000309,2023-02-05,Asia-Pacific,China,Raw Materials,Stainless Steel Rod,118,314.71,37135.78,Fatima Smith,CNY,2023
ORD-000310,2024-06-20,Latin America,Colombia,Automotive Parts,High-Flow Air Filter,18,196.68,3540.24,Fatima Brown,COP,2024
ORD-000311,2022-12-30,Middle East,Saudi Arabia,Raw Materials,Carbon Fiber Roll,453,1044.12,472986.36,Fatima Anderson,SAR,2022
ORD-000312,2024-02-10,Latin America,Peru,Consumer Goods,Robot Vacuum V2,40,89.99,3599.6,Elena Al-Rashid,PEN,2024
ORD-000313,2022-02-25,Middle East,Saudi Arabia,Industrial Equipment,Welding Station Pro,6,7642.83,45856.98,Omar Tanaka,SAR,2022
ORD-000314,2024-10-19,Latin America,Colombia,Apparel & Footwear,Tactical Boot,86,50.35,4330.1,Priya Williams,COP,2024
ORD-000315,2022-06-01,Europe,Netherlands,Automotive Parts,Synthetic Motor Oil 5L,65,253.1,16451.5,Hassan Mensah,EUR,2022
ORD-000316,2022-03-17,Middle East,Egypt,Automotive Parts,Timing Belt Kit,42,361.47,15181.74,Omar Lindqvist,EGP,2022
ORD-000317,2023-12-29,Middle East,United Arab Emirates,Apparel & Footwear,Waterproof Jacket,217,70.79,15361.43,Maria Abbas,AED,2023
ORD-000318,2022-01-22,Latin America,Colombia,Automotive Parts,Ceramic Brake Pad Set,24,64.88,1557.12,Michael Taylor,COP,2022
ORD-000319,2024-02-06,Middle East,Egypt,Consumer Goods,Ergonomic Office Chair,79,119.25,9420.75,Valentina Abbas,EGP,2024
ORD-000320,2024-09-15,Middle East,Saudi Arabia,Pharmaceuticals,Vitamin D3 Supplement,221,20.39,4506.19,Wei Al-Rashid,SAR,2024
ORD-000321,2024-07-21,Europe,United Kingdom,Food & Beverage,Protein Supplement 2kg,303,80.0,24240.0,Amara Petrov,GBP,2024
ORD-000322,2023-10-16,Latin America,Brazil,Raw Materials,Industrial Grade Resin,57,105.39,6007.23,Omar Al-Rashid,BRL,2023
ORD-000323,2023-05-15,North America,Canada,Apparel & Footwear,Waterproof Jacket,146,110.13,16078.98,Carlos Brown,CAD,2023
ORD-000324,2024-04-09,Middle East,Turkey,Raw Materials,Aluminum Sheet 2mm,190,496.19,94276.1,Robert Rossi,TRY,2024
ORD-000325,2023-02-09,Latin America,Chile,Electronics,Portable SSD 2TB,22,363.32,7993.04,Kwame Smith,CLP,2023
ORD-000326,2022-07-28,Europe,France,Food & Beverage,Premium Olive Oil 5L,312,81.35,25381.2,Carlos Petrov,EUR,2022
ORD-000328,2024-03-14,Asia-Pacific,India,Automotive Parts,Timing Belt Kit,40,275.29,11011.6,Elena Patel,INR,2024
ORD-000329,2022-06-23,Middle East,Saudi Arabia,Food & Beverage,Freeze Dried Meal Pack,178,66.95,11917.1,Ahmed Sharma,SAR,2022
ORD-000330,2022-10-17,Asia-Pacific,Japan,Industrial Equipment,Conveyor Belt System,7,5620.47,39343.29,Mei Okonkwo,JPY,2022
ORD-000331,2024-09-23,Middle East,Turkey,Automotive Parts,LED Headlight Kit,23,335.25,7710.75,Ingrid Garcia,TRY,2024
ORD-000332,2023-10-07,Latin America,Colombia,Industrial Equipment,CNC Milling Unit,10,8923.79,89237.9,Maria Petrov,COP,2023
ORD-000333,2024-02-26,North America,Canada,Industrial Equipment,CNC Milling Unit,7,7725.09,54075.63,Robert Diallo,CAD,2024
ORD-000334,2024-09-27,Latin America,Chile,Automotive Parts,Synthetic Motor Oil 5L,74,110.77,8196.98,James Sharma,CLP,2024
ORD-000336,2022-08-22,Middle East,Egypt,Apparel & Footwear,Compression Leggings,155,74.73,11583.15,Elena Lindqvist,EGP,2022
ORD-000337,2023-03-24,North America,Mexico,Raw Materials,Stainless Steel Rod,102,713.09,72735.18,Nadia Anderson,MXN,2023
ORD-000338,2023-06-23,Europe,United Kingdom,Electronics,Smart Router Z5,6,390.95,2345.7,Ravi Al-Rashid,GBP,2023
ORD-000339,2024-05-26,Europe,France,Pharmaceuticals,Collagen Peptides Powder,76,24.11,1832.36,Yuki Tanaka,EUR,2024
ORD-000340,2023-07-30,North America,Mexico,Pharmaceuticals,Collagen Peptides Powder,100,58.28,5828.0,John Dubois,MXN,2023
ORD-000341,2022-07-15,Asia-Pacific,India,Food & Beverage,Freeze Dried Meal Pack,433,22.92,9924.36,Sophie Johnson,INR,2022
ORD-000342,2023-05-27,Asia-Pacific,Singapore,Industrial Equipment,CNC Milling Unit,6,1889.3,11335.8,Priya Rossi,SGD,2023
ORD-000343,2023-07-05,Latin America,Chile,Industrial Equipment,Welding Station Pro,7,7110.63,49774.41,Ravi Chen,CLP,2023
ORD-000344,2024-07-20,North America,Canada,Food & Beverage,Protein Supplement 2kg,194,94.61,18354.34,Hassan Smith,CAD,2024
ORD-000345,2022-05-10,North America,Mexico,Raw Materials,Carbon Fiber Roll,417,646.75,269694.75,Yuki Mueller,MXN,2022
ORD-000346,2023-08-04,Europe,Italy,Food & Beverage,Protein Supplement 2kg,329,39.97,13150.13,Sarah Abbas,EUR,2023
ORD-000347,2022-07-23,Latin America,Colombia,Electronics,4K Monitor Pro,33,656.91,21678.03,James Al-Rashid,COP,2022
ORD-004466,2022-01-25,Asia-Pacific,Japan,Raw Materials,Carbon Fiber Roll,700,150.42,105294.0,Nadia Williams,JPY,2022
ORD-000348,2024-05-26,Europe,Italy,Raw Materials,Copper Wire Spool 500m,715,201.73,144236.95,Sarah Anderson,EUR,2024
ORD-000349,2024-01-09,Asia-Pacific,China,Food & Beverage,Premium Olive Oil 5L,170,25.52,4338.4,Valentina Anderson,CNY,2024
ORD-000351,2022-09-29,North America,United States,Raw Materials,Copper Wire Spool 500m,551,505.15,278337.65,Valentina Patel,USD,2022
ORD-000352,2024-05-14,North America,United States,Pharmaceuticals,Vitamin D3 Supplement,249,59.49,14813.01,Wei Sharma,USD,2024
ORD-000353,2023-10-04,Latin America,Brazil,Apparel & Footwear,Performance Running Shoe,85,89.92,7643.2,Sarah Mensah,BRL,2023
ORD-000354,2024-12-22,Europe,Netherlands,Industrial Equipment,Hydraulic Press M3,13,7899.2,102689.6,Robert Garcia,EUR,2024
ORD-000355,2024-04-23,Latin America,Colombia,Consumer Goods,Air Purifier Home,54,212.13,11455.02,Yuki Chen,COP,2024
ORD-000356,2024-02-26,North America,United States,Apparel & Footwear,Compression Leggings,91,66.39,6041.49,John Okonkwo,USD,2024
ORD-000357,2023-08-07,Europe,United Kingdom,Apparel & Footwear,Waterproof Jacket,195,165.8,32331.0,James Rossi,GBP,2023
ORD-000358,2023-08-29,Asia-Pacific,China,Consumer Goods,Ergonomic Office Chair,33,251.88,8312.04,Amara Mensah,CNY,2023
ORD-000359,2022-05-26,North America,United States,Raw Materials,Stainless Steel Rod,22,446.2,9816.4,Elena Brown,USD,2022
ORD-000360,2022-12-20,Europe,Italy,Automotive Parts,High-Flow Air Filter,13,524.44,6817.72,James Abbas,EUR,2022
ORD-000361,2022-03-23,North America,United States,Food & Beverage,Organic Coffee Blend 1kg,445,75.42,33561.9,Kwame Taylor,USD,2022
ORD-000362,2024-04-03,Asia-Pacific,Singapore,Automotive Parts,Synthetic Motor Oil 5L,65,65.29,4243.85,Ingrid Zhang,SGD,2024
ORD-000363,2022-06-11,Europe,United Kingdom,Apparel & Footwear,Merino Wool Sweater,59,114.82,6774.38,Sarah Lindqvist,GBP,2022
ORD-000364,2024-06-14,Asia-Pacific,South Korea,Apparel & Footwear,Merino Wool Sweater,69,152.7,10536.3,Maria Sharma,KRW,2024
ORD-000365,2022-04-23,North America,Canada,Apparel & Footwear,Tactical Boot,184,72.22,13288.48,Unknown,CAD,2022
ORD-000366,2022-12-02,North America,United States,Industrial Equipment,Hydraulic Press M3,8,7041.48,56331.84,Michael Taylor,USD,2022
ORD-000367,2023-07-05,Asia-Pacific,China,Pharmaceuticals,Omega-3 Fish Oil,71,68.31,4850.01,James Brown,CNY,2023
ORD-000368,2022-06-07,Latin America,Colombia,Apparel & Footwear,Merino Wool Sweater,141,112.2,15820.2,Elena Johnson,COP,2022
ORD-000369,2022-11-19,Latin America,Peru,Industrial Equipment,Conveyor Belt System,2,3508.31,7016.62,Hassan Rossi,PEN,2022
ORD-000370,2022-01-26,North America,United States,Electronics,4K Monitor Pro,26,244.87,6366.62,Elena Mensah,USD,2022
ORD-000371,2024-05-08,Europe,France,Electronics,Portable SSD 2TB,16,271.85,4349.6,Sophie Brown,EUR,2024
ORD-000372,2024-10-25,Asia-Pacific,Japan,Pharmaceuticals,Vitamin D3 Supplement,32,61.01,1952.32,Carlos Sharma,JPY,2024
ORD-000373,2024-08-10,Middle East,United Arab Emirates,Automotive Parts,Ceramic Brake Pad Set,43,471.99,20295.57,John Chen,AED,2024
ORD-000374,2023-02-15,Middle East,Turkey,Electronics,Industrial Sensor X2,16,260.95,4175.2,Nadia Zhang,TRY,2023
ORD-004675,2023-06-06,Europe,Spain,Automotive Parts,Synthetic Motor Oil 5L,78,366.4,28579.2,Hassan Zhang,EUR,2023
ORD-000375,2024-10-07,Europe,Italy,Pharmaceuticals,Collagen Peptides Powder,110,83.83,9221.3,Nadia Lindqvist,EUR,2024
